District,Nitrogen___High,Nitrogen_Medium,Nitrogen_Low,Phosphorous_High,Phosphorous_Medium,Phosphorous_Low,Potassium_High,Potassium_Medium,Potassium_Low,OC_High,OC_Medium,OC_Low,EC_Saline,EC__Non_Saline,pH_Acidic,pH_Neutral,pH_Alkaline,Recommended_Crop,Latitude,Longitude
KHERI,-0.533231070452163,-1.10896291959986,1.56556647345387,0.913759221435306,1.68476212129721,0.557304698133022,-1.11009944389359,1.7874346538515,0.328002261473526,-0.709601565148492,-0.845440685347881,1.83900874586743,-0.0731945399965202,1.51073930504266,0.85269086413595,1.47473275275014,0.670627747097346,Rice,27.892,80.7989
JHANSI,-0.533231070452163,0.824960235668477,0.34608951472421,-1.05776775454598,-0.145201831806332,1.2624440407929,0.688779241029109,0.260321896337625,-1.25551942958483,0.573706718827752,0.829067331992859,0.151460897612743,-0.901960309898636,0.194570560414008,-0.989096849752476,0.205828889481618,-0.894305227708336,Millet,25.4484,78.5696
AGRA,-0.533231070452163,-1.10896291959986,1.89453633529318,1.87927356705441,1.80585881532579,-0.0900846738311847,1.19244691438411,1.86002306227138,1.46120284777224,0.197682362746914,0.829067331992859,2.11117907571986,1.05438000615498,1.91130722809446,1.15386805048988,1.87405770320444,-0.894305227708336,Rice,27.1767,78.0081
SIDDHARTH NAGAR,-0.533231070452163,-0.408496933848011,0.46951030225263,0.259258377444295,0.118663434470365,0.96534747696851,-1.39433269210843,0.632475941097901,-1.25551942958483,-1.166960617325,0.880128281565127,0.258506883142885,-0.901960309898636,0.228187434856149,-0.00196277702588303,0.235891186741233,-0.894305227708336,Rice,27.2806,83.0702
SHRAVASTI,-0.533231070452163,-0.0176528127910957,-0.14854862977185,-1.5212014050701,-0.152961419147271,0.133954499427521,-1.39433269210843,-0.0663717831115879,0.208753597752566,-1.166960617325,-1.4178460765337,0.00310883857176898,-0.901960309898636,-0.426601951849996,-0.989096849752476,-0.41294433613954,-0.894305227708336,Millet,27.4975,81.9224
VARANASI,-0.533231070452163,-1.10896291959986,1.03933940488489,-0.823210083067414,0.591148600409393,1.64270026968755,-0.220778097108431,1.21329960804369,-0.485562444779912,-1.166960617325,-0.161084856420121,1.2450179929724,-0.901960309898636,0.879630965452705,-0.00196277702588303,0.769437292973644,1.71956379799159,Millet,25.3176,82.9739
SANT KABEER NAGAR,-0.533231070452163,-0.241780874565913,0.41144493405501,0.735494405400692,0.0795453159090551,0.473390882543037,-1.39433269210843,0.462442594791744,0.97354106144642,-1.166960617325,-1.4178460765337,0.597812298472704,-0.901960309898636,0.166251688528957,-0.989096849752476,0.174862475471442,0.0370329773491838,Millet,26.7883,83.0778
BASTI,-0.533231070452163,0.601395701773655,0.646184247120317,0.931116670533165,0.591148600409393,-1.37303601065271,-1.39433269210843,0.63534536997548,1.45593240218422,-1.166960617325,-1.14114593758252,0.890337362205437,-0.901960309898636,0.472889183106038,0.427758543125197,0.471702604008079,0.0370329773491838,Rice,26.7919,82.7326
BALRAMPUR,1.96887247064725,1.0028827587526,1.04525095935122,1.01226236286686,0.95862993399845,0.976728847521255,-1.11009944389359,1.46094430710961,1.61792855771404,1.2820479316956,1.29092539627897,1.1059519051814,-0.0731945399965202,1.41290864353582,0.427758543125197,1.39183572320782,0.670627747097346,Millet,27.4333,82.1833
BHADOHI,-0.533231070452163,-1.10896291959986,0.80399967796425,0.343810916485033,0.578406307543404,1.12214598000626,0.397045663084115,0.81256480620116,0.85449906489746,-1.166960617325,-0.845440685347881,1.01187849595103,-0.901960309898636,0.605650397353933,-0.989096849752476,0.6087777691828,-0.894305227708336,Millet,25.3949,82.5664
MUZAFFARNAGAR,-0.533231070452163,1.59557100153827,1.2190803460556,1.66002513394149,1.37665830095285,0.27640286098397,-0.938832623603654,1.23097989745968,2.14517931411889,0.664855742044932,1.45722184112055,1.44633301951144,-0.901960309898636,1.46786877646636,0.978519866060535,1.44188436622496,-0.894305227708336,Rice,29.4727,77.7085
GHAZIABAD,1.84343742813062,1.48699625127116,1.1012301752945,0.604139788170116,1.14473727630978,1.53529604308209,-0.190661780845773,1.4828810173872,1.25926478362675,-0.294016373087652,1.26324008700424,1.33867571411375,1.0042643462222,1.2488937392888,0.85269086413595,1.2425731553948,-0.894305227708336,Rice,28.6692,77.4538
ALIGARH,1.84343742813062,1.11523928629444,0.0601987311955017,0.547742908856539,0.186609693257551,-0.125664083444282,-0.717652621780602,-0.198047587508995,1.6287413662173,0.197682362746914,0.563844765215673,0.196959488320762,1.16865811039165,0.0190740106012445,-0.989096849752476,-0.0661433512846783,1.63859249325089,Millet,27.8974,78.088
KANPUR NAGAR,-0.533231070452163,0.799995904010244,1.3879131273128,-0.206848938578691,1.66716017013656,-0.0900846738311847,0.223281329188143,1.59619283525888,0.208753597752566,-1.166960617325,0.976657083520988,1.53214543958574,1.52325750929525,1.28630401642113,0.681147037548676,1.29907421466563,1.34683504501141,Millet,26.4499,80.3319
SONBHADRA,1.96887247064725,-1.10896291959986,1.59779816787019,0.595052780508713,1.71697887686089,0.971063984186746,-0.637220415101301,1.82762735589584,-0.485562444779912,-0.294016373087652,1.46911062887334,1.56910623056606,0.297717855845681,1.55249904145501,-0.989096849752476,1.53301554488517,-0.894305227708336,Millet,24.6869,83.068
SITAPUR,-0.533231070452163,1.38498149830896,0.705875439998227,-1.5212014050701,1.12431868903951,0.557304698133022,-0.109955512107797,1.13783931158487,-0.76050443917602,-0.168478175591432,-0.224104434950264,1.17150086070813,-0.0731945399965202,0.802027497595853,-0.989096849752476,0.800663622206631,-0.894305227708336,Millet,27.5706,80.6844
KANNAUJ,-0.533231070452163,0.295092399296492,1.14508008490651,-0.0182415835577,1.24324643799508,0.87265722703387,-0.637220415101301,1.19037799235935,1.5508981423019,-0.709601565148492,-0.377048229460992,1.38645143240881,-0.901960309898636,1.02109166147069,-0.989096849752476,1.01121034433465,-0.894305227708336,Millet,27.0551,79.9187
AYODHYA,-0.533231070452163,-1.10896291959986,1.63451355503958,1.36625068825703,1.23309564755149,1.70644091626413,0.0918506449336912,1.58802721611356,1.91576408855776,0.710753833107728,0.863537758821979,1.78096836761057,-0.901960309898636,1.59430166547251,0.681147037548676,1.56294830867385,0.0370329773491838,Rice,26.7996,82.2041
BAREILLY,1.84343742813062,-0.654871054229865,1.36052222189685,0.259258377444295,0.869677707186937,1.85196346651881,-1.11009944389359,1.53661305965742,1.06896644014177,0.664855742044932,0.684642967436173,1.49000713617373,1.05438000615498,1.2556425493473,-0.00196277702588303,1.24388197143348,-0.894305227708336,Rice,28.367,79.4304
MAU,-0.533231070452163,1.26291547964613,0.641771892020922,1.00712028078982,0.675845964450077,0.473390882543037,-1.39433269210843,1.03778320337785,-1.25551942958483,-1.166960617325,-1.4178460765337,1.06969538581544,-0.0731945399965202,0.656628566377078,0.427758543125197,0.654549637834083,-0.894305227708336,Rice,25.9492,83.5617
FATEHPUR,-0.533231070452163,-1.10896291959986,0.327351194154372,0.931116670533165,-0.0377261948201084,-1.37303601065271,-1.11009944389359,0.469347360975817,-1.25551942958483,-1.166960617325,-1.4178460765337,0.496092851622315,-0.901960309898636,0.0623398485062145,0.427758543125197,0.0653398844330288,0.0370329773491838,Rice,25.9276,80.8128
PRAYAGRAJ,-0.533231070452163,-0.408496933848011,0.849600307362728,1.41627643779829,0.473225962887566,-1.06592772963661,0.595351378105906,0.877094094029492,-1.25551942958483,-0.709601565148492,-0.745988361998748,1.06190437416004,-0.901960309898636,0.66078423131947,-0.00196277702588303,0.658625717971747,-0.894305227708336,Rice,25.4358,81.8463
AMROHA,-0.533231070452163,-1.10896291959986,0.802131129220349,0.430549981377637,0.63443798990082,0.993423006762047,-1.11009944389359,0.976893281363213,-0.153784435716879,-0.709601565148492,0.792712305663684,0.791201012279637,-0.901960309898636,0.596946352659887,-0.989096849752476,0.598126171379187,-0.894305227708336,Millet,28.9031,78.469
SHAHJAHANPUR,-0.533231070452163,-1.10896291959986,0.807726158026538,-1.23511771434438,0.539101695920555,1.33721292859954,-1.39433269210843,0.933507003485929,0.873385561059059,-1.166960617325,-1.14114593758252,1.01392543082316,-0.0731945399965202,0.599128139627562,0.427758543125197,0.595984345738681,-0.894305227708336,Rice,27.8815,79.9099
PRATAPGARH,-0.533231070452163,-1.10896291959986,0.190148461778433,0.772005993113578,-0.193074089515617,-0.474365809529281,-0.717652621780602,0.303111536996207,-0.76050443917602,-0.294016373087652,-1.4178460765337,0.332702250493683,-0.901960309898636,-0.090002704120939,-0.989096849752476,-0.0783213919668395,0.0370329773491838,Millet,25.9176,81.9472
PILIBHIT,-0.533231070452163,-0.654871054229865,1.46846562951121,1.06660569934057,1.00565884160362,1.74930136174001,-0.717652621780602,1.2483815919423,2.06514733418629,0.197682362746914,1.4050612019194,1.41391881232893,0.297717855845681,1.38963605543245,1.15386805048988,1.34861642146042,-0.894305227708336,Rice,28.6274,79.803
AMBEDKAR NAGAR,-0.533231070452163,-1.10896291959986,1.68890136305284,1.21343305792721,1.48141267050186,1.59441976865675,-1.39433269210843,1.89253995926487,1.09305347985571,-0.709601565148492,-0.161084856420121,1.9618114543884,0.297717855845681,1.65926725291558,1.07580207242956,1.61502602076958,0.827877621161334,Rice,26.4348,82.5381
MAINPURI,1.84343742813062,-1.10896291959986,1.11512505324094,0.537879772025413,0.993038762259044,1.20207660061834,1.46514445171334,0.390230293372387,0.468364651590582,0.327381600450906,0.598341669904753,1.23170157626488,1.0042643462222,0.957982485316373,-0.989096849752476,0.957628488079055,0.670627747097346,Millet,27.2312,79.0233
KANPUR DEHAT,-0.533231070452163,0.759130592804157,1.30371040047007,0.00454520651760279,1.39747802001074,1.12661140401432,0.260576935638856,1.47002678799604,0.891572562615488,-0.709601565148492,0.488669324798484,1.52565758904207,1.05438000615498,1.22434345623771,-0.00196277702588303,1.16038931018392,1.66766682028428,Millet,26.4499,79.9499
HAPUR,-0.533231070452163,0.773249640442391,1.07432466026942,0.779089933829392,1.02225608017486,0.998890597914168,-0.45548177532127,1.25151638250884,1.03037645905488,0.396166296506782,0.66978484103084,1.21312944497391,-0.901960309898636,0.972802238440903,-0.00196277702588303,0.96404464439967,0.436879376432729,Millet,28.7306,77.7759
HARDOI,-0.533231070452163,-1.10896291959986,1.17684622794776,1.42830399182352,1.03045893734223,-0.879733210958529,-1.39433269210843,1.3183443906144,1.1483796245446,-0.709601565148492,0.713378069845958,1.29676751783026,-0.901960309898636,1.04307043242206,-0.00196277702588303,1.03114760845426,-0.894305227708336,Rice,27.3942,80.1316
KAUSHAMBI,-0.533231070452163,-0.408496933848011,0.962490586542618,1.32991693038824,0.761691394669594,-1.06592772963661,0.850206333904417,0.896980223164082,0.137704759628641,-0.294016373087652,-1.14114593758252,1.18729511224378,-0.0731945399965202,0.788952606241875,0.427758543125197,0.775004324543405,-0.894305227708336,Rice,25.347,81.3765
UNNAO,-0.533231070452163,-1.10896291959986,0.186399959809737,-0.595891707942512,0.312047643214886,-1.37303601065271,0.739944124143408,-0.302073641992935,-1.25551942958483,-1.166960617325,-0.132053229862561,0.267582752555882,-0.901960309898636,-0.0982914289382087,-0.00196277702588303,-0.0865309271303754,-0.894305227708336,Rice,26.5479,80.4878
SULTANPUR,-0.533231070452163,-1.10896291959986,-0.014242143350523,0.369759507758924,-0.253367298853466,-0.34975625041402,-1.39433269210843,0.0508742278311962,0.271644935069558,-0.709601565148492,-0.104444916933869,0.00937309173688737,-0.901960309898636,-0.318630464422351,-0.00196277702588303,-0.310628415825951,0.0370329773491838,Millet,26.2616,82.0688
GHAZIPUR,-0.533231070452163,-1.10896291959986,0.474844086052588,-0.661629662497564,0.341750440391004,0.87265722703387,-1.11009944389359,0.615071124515622,-0.0391779636754521,0.872078223994275,0.942675846957297,-0.0356090001369991,-0.901960309898636,0.228187434856149,-0.989096849752476,0.238850091730094,-0.894305227708336,Millet,25.5836,83.5801
BULANDSHAHR,-0.533231070452163,0.0643540270456841,0.99236326643804,0.259258377444295,0.774861955045329,1.33075981919656,-1.39433269210843,1.18207391645477,0.328002261473526,-1.166960617325,0.554920984694504,1.12271136601321,-0.901960309898636,0.836876466883877,-0.989096849752476,0.83467756447098,-0.894305227708336,Millet,28.4109,77.8499
CHANDAULI,-0.533231070452163,1.01733129385285,1.35050092023356,-0.927234838002916,1.0958487706055,1.80415287773644,-0.508685638624676,1.57980597927916,1.05644772953865,-0.709601565148492,-1.4178460765337,1.674905053095,-0.901960309898636,1.32152539210124,0.978519866060535,1.30033326901773,-0.894305227708336,Rice,25.2636,83.2846
BARABANKI,-0.533231070452163,-1.10896291959986,-0.185049566062734,0.0882285688678796,-0.475533983147399,-0.0251279996887787,-0.938832623603654,-0.283585129228192,0.770790734041251,-1.166960617325,0.247893990455345,-0.377286335159091,-0.901960309898636,-0.496423513491554,-0.989096849752476,-0.476115143511489,-0.894305227708336,Millet,26.9176,81.1998
JAUNPUR,-0.533231070452163,-1.10896291959986,0.684987754741937,0.859071587777824,0.515379404682982,0.344365945992591,-1.39433269210843,0.735804082310024,1.17868616128452,-1.166960617325,-1.4178460765337,0.88572050337047,-0.901960309898636,0.468037532272779,-0.989096849752476,0.432868516764473,1.43444137723377,Millet,25.7463,82.6836
GAUTAM BUDDHA NAGAR,-0.533231070452163,1.16460207579088,0.223111533357567,0.453411177101756,0.0795453159090551,0.911402526354965,0.16896457342333,0.525971316836953,-0.76050443917602,-0.709601565148492,0.699168957172124,0.373509085758693,1.09757442260859,0.194570560414008,-0.00196277702588303,0.22994803770708,0.0370329773491838,Millet,28.4595,77.5039
ETAWAH,-0.533231070452163,-0.408496933848011,0.317821903975658,-0.0418936128067116,0.263182060776357,0.375587898463834,-1.11009944389359,0.444940557569955,0.0561977636458934,-1.166960617325,-0.295235495682326,0.446140170776375,-0.901960309898636,0.0552577575797372,-0.989096849752476,0.0688433491152696,-0.894305227708336,Millet,26.7852,79.0154
SAHARANPUR,1.98981353650943,-1.10896291959986,1.10262775031365,0.925376304891668,1.036570101446,0.755623666281057,-0.717652621780602,1.14476339739059,1.50599116804176,-0.0687409130205589,0.355724057876391,1.26632704139194,-0.0731945399965202,0.95134456421527,0.978519866060535,0.934924826651131,-0.894305227708336,Rice,29.9678,77.5512
LALITPUR,-0.533231070452163,-0.654871054229865,0.107388464166982,-1.05776775454598,-0.137524860491776,0.722514096158544,0.601687935751275,-0.248070202080573,-1.25551942958483,-1.166960617325,0.330499492527238,0.0399448866724258,-0.901960309898636,-0.176418541195782,-0.989096849752476,-0.15949684217586,-0.894305227708336,Millet,24.6876,78.412
BUDAUN,-0.533231070452163,-1.10896291959986,1.19239130588309,-0.176061130035769,1.19683122516083,1.17789561133389,-1.39433269210843,1.08807841180109,1.82436718783825,-0.709601565148492,-0.104444916933869,1.41391881232893,1.70087699075746,0.897051688145137,-0.989096849752476,1.0537950024809,-0.894305227708336,Millet,28.0347,79.1275
AURAIYA,1.99550395012577,0.848353499754351,0.67650198096407,0.681010666341195,0.761691394669594,-0.163703267677629,-1.39433269210843,0.918625574212179,0.271644935069558,-0.709601565148492,0.276695343635874,0.881082643783516,-0.901960309898636,0.552473275986809,-0.00196277702588303,0.430396323413661,1.70151266470238,Millet,26.6552,79.5185
BANDA,-0.533231070452163,0.194405327588398,0.0377301115389645,0.302885756967578,-0.114970075442314,-0.0566570003608431,-1.11009944389359,0.196415556508094,-1.25551942958483,-1.166960617325,0.217648996356624,0.0339274206192643,-0.901960309898636,-0.218146771013783,-0.989096849752476,-0.210126549321345,0.436879376432729,Millet,25.4864,80.3366
CHITRAKOOT,-0.533231070452163,-0.654871054229865,-0.900823515961597,-1.5212014050701,-0.852089359592529,-1.37303601065271,-0.637220415101301,-1.03306591841219,-0.76050443917602,-1.166960617325,-0.591947363089176,-1.01901210009855,-0.901960309898636,-1.20235071491745,-0.989096849752476,-1.18093792104838,-0.894305227708336,Millet,25.2,81.95
Amethi,-0.533231070452163,-1.10896291959986,0.434025123772179,-0.310047781648342,0.216157937580252,0.911402526354965,-0.252857090519949,0.493099398199349,0.611285054035008,-0.0687409130205589,0.93264570225892,0.114200060462766,-0.901960309898636,0.182078091074742,-0.00196277702588303,0.162207758713198,1.20864393421573,Millet,26.2437,81.7499
FIROZABAD,-0.533231070452163,-1.10896291959986,0.809584120267959,0.948073908097767,0.640464150715657,0.473390882543037,0.638220875028078,0.699032176261394,1.08116319544915,-0.709601565148492,0.0978077901309622,0.965808495621399,-0.0731945399965202,0.607816836789259,0.85269086413595,0.485928990155043,1.68004160720092,Millet,27.1599,78.3953
JALAUN,-0.533231070452163,-1.10896291959986,0.641771892020922,-1.5212014050701,0.808312645078689,-0.0566570003608431,1.29215099522634,-0.71052067549156,-1.25551942958483,-0.709601565148492,-0.0781204865661908,0.791201012279637,-0.901960309898636,0.418380768246553,-0.989096849752476,0.407896898433928,0.670627747097346,Millet,25.9673,79.5125
ETAH,-0.533231070452163,0.786860291194562,0.240853684383884,0.196165135883357,0.366423021669073,-0.474365809529281,-0.637220415101301,-0.256775303589761,1.66619054300583,-1.166960617325,0.152153294553344,0.404825738840986,-0.901960309898636,0.0798302763172276,-0.989096849752476,0.0930222533046279,-0.894305227708336,Millet,27.5661,78.6707
KUSHI NAGAR,-0.533231070452163,-1.10896291959986,-0.0917194570694304,0.00454520651760279,-0.299904778825454,0.0857478323653314,-1.39433269210843,-0.0401091499186201,0.271644935069558,-1.166960617325,0.185798974419842,-0.189850845262082,-0.901960309898636,-0.396782878547961,-0.989096849752476,-0.377365526652764,-0.894305227708336,Millet,26.741,83.895
DEORIA,-0.533231070452163,-1.10896291959986,-0.102719809611282,-1.5212014050701,-0.501322374195729,0.669210149872853,-1.39433269210843,-0.0210075766444772,-0.153784435716879,-1.166960617325,0.247893990455345,-0.24972488704064,-0.901960309898636,-0.420549274833108,-0.989096849752476,-0.41903397897493,-0.894305227708336,Millet,26.8216,83.7717
HATHRAS,1.96887247064725,1.07579806182082,0.0863021596148382,0.656310826890749,0.181580077306946,-0.879733210958529,-1.39433269210843,-0.0210075766444772,1.54661076365289,-1.166960617325,-1.4178460765337,0.496092851622315,-0.0731945399965202,0.0588050444785834,-0.989096849752476,0.0511983780262795,-0.894305227708336,Millet,27.6002,78.0537
AZAMGARH,-0.533231070452163,1.15529706549854,0.85315948782563,0.852733944663325,0.872056955088085,0.787033492472632,-1.11009944389359,1.12912115821807,0.891572562615488,-1.166960617325,-0.970558245505294,1.21142567342743,-0.901960309898636,0.816812837577026,-0.00196277702588303,0.780546828888804,1.45174203255477,Millet,26.0733,83.1839
GORAKHPUR,-0.533231070452163,-1.10896291959986,-0.0241017734169205,-1.23511771434438,-0.0580093810532642,0.219621379070599,-1.39433269210843,-0.086706138257343,0.891572562615488,-0.46168182964495,0.152153294553344,-0.0905757361878409,-0.901960309898636,-0.323976569011252,-0.989096849752476,-0.305306129611532,-0.894305227708336,Millet,26.7606,83.3732
MAHARAJGANJ,-0.533231070452163,-1.10896291959986,0.327351194154372,-1.5212014050701,0.107681941465364,0.898753838991063,-0.717652621780602,0.339837060304988,0.942393318331377,0.363173074384061,0.823144779737531,-0.0290158607697124,-0.901960309898636,0.0588050444785834,-0.00196277702588303,0.0653398844330288,-0.894305227708336,Rice,27.1326,83.5778
FARRUKHABAD,-0.533231070452163,-1.10896291959986,-0.172663059167462,-0.310047781648342,-0.426945186532275,0.27640286098397,-0.32410061975928,-0.248070202080573,0.425570558322963,-1.166960617325,-1.4178460765337,-0.0557457001942186,-0.901960309898636,-0.483257278400267,-0.989096849752476,-0.463057702005842,-0.894305227708336,Millet,27.3906,79.58
DEHRADUN,-0.533231070452163,-1.10896291959986,-1.44743806661197,-1.5212014050701,-1.50299806972478,-1.37303601065271,-1.39433269210843,-1.50946394636649,-1.25551942958483,-0.709601565148492,-1.4178460765337,-1.64828825489156,-0.901960309898636,-1.72493139925944,-0.989096849752476,-1.71111429748972,-0.894305227708336,Pulses,30.3165,78.0322
PITHORAGARH,-0.533231070452163,-0.408496933848011,1.28017096015804,-0.310047781648342,1.11868358897775,1.54473958025921,0.907144940408259,1.09171064932664,1.61426254988647,1.81482180107561,0.0585710059297451,-1.30957075686969,-0.901960309898636,1.17114557211671,1.65934094156253,1.12385926542946,-0.894305227708336,Rice,29.58,80.2184
HARIDWAR,-0.533231070452163,0.504258793350064,0.495862292778277,0.779089933829392,0.22098150796227,0.600443139815101,0.124101708061513,0.554564713144104,0.697291024309037,0.455223772751396,0.962301387949923,0.225937786334114,-0.901960309898636,0.298092974468328,-0.989096849752476,0.30747588049625,-0.894305227708336,Millet,29.9457,78.1642
24 PARAGANAS NORTH,-0.533231070452163,1.8029149919129,-0.579935907770828,2.11041499216889,-1.14846434592626,-1.37303601065271,0.614142060767346,1.14992746980791,0.909108035211065,1.68772390445299,1.05275584066399,-1.49231217534921,0.873931094757616,0.961289512656638,-0.989096849752476,0.957628488079055,-0.894305227708336,Wheat,22.864,88.4037
MALDAH,-0.533231070452163,0.247614122421515,-0.656858844135078,0.196165135883357,-1.31946724162737,-1.37303601065271,-1.39433269210843,-1.66743978801902,1.01678649941633,0.363173074384061,-0.423141762754843,-0.844632143791568,0.520230551684669,-0.906318760178671,-0.00196277702588303,-0.860422895161421,-0.894305227708336,Rice,25.0108,88.1411
DARJEELING,-0.533231070452163,-0.654871054229865,-1.58240693624332,-1.23511771434438,-1.65955413307123,-1.37303601065271,-1.39433269210843,-1.50946394636649,-1.25551942958483,-0.709601565148492,-1.4178460765337,-1.64828825489156,-0.901960309898636,-1.72493139925944,-0.989096849752476,-1.71111429748972,-0.894305227708336,Pulses,27.036,88.2627
KALIMPONG,-0.533231070452163,-0.116900659325907,-1.58240693624332,-0.823210083067414,-1.65955413307123,-1.37303601065271,-1.39433269210843,-1.25934405839929,-1.25551942958483,-0.168478175591432,-1.4178460765337,-1.64828825489156,-0.901960309898636,-1.5333851104896,0.681147037548676,-1.71111429748972,-0.894305227708336,Rice,27.0667,88.472
MURSHIDABAD,-0.533231070452163,-1.10896291959986,-1.3574947715178,-1.05776775454598,-1.65955413307123,-1.37303601065271,-1.39433269210843,-1.40506533670536,-1.25551942958483,-1.166960617325,-1.14114593758252,-1.49231217534921,-0.901960309898636,-1.64651390735651,-0.989096849752476,-1.63089802650996,-0.894305227708336,Millet,24.1818,88.2719
MEDINIPUR WEST,-0.533231070452163,-1.10896291959986,-1.44743806661197,-1.5212014050701,-1.65955413307123,-1.06592772963661,-1.39433269210843,-1.50946394636649,-1.25551942958483,-1.166960617325,-1.14114593758252,-1.64828825489156,-0.901960309898636,-1.72493139925944,-0.00196277702588303,-1.82842447172673,-0.894305227708336,Rice,22.421,87.3216
